,Column 1,1,PV_cum_capacity MW last year,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),PV_cum_capacity MW last year^2,PV_cum_capacity MW last year total_population,PV_cum_capacity MW last year agri_land_area,PV_cum_capacity MW last year tertiary,PV_cum_capacity MW last year electricity net consumption (billion kWh),total_population^2,total_population agri_land_area,total_population tertiary,total_population electricity net consumption (billion kWh),agri_land_area^2,agri_land_area tertiary,agri_land_area electricity net consumption (billion kWh),tertiary^2,tertiary electricity net consumption (billion kWh),electricity net consumption (billion kWh)^2,PV_capacity_additions_MW,H2_1 2,H2_2 2,H2_3 2,H2_4 2,H2_5 2,H1_1 2,H1_2 2,H1_3 2,H1_4 2,H1_5 2,Predicted_PV_capacity_additions_MW,residual,Country,set
269,983,1,0,2200325,18390,1607189.921,6.82942,0,0,0,0,0,4.84E+12,40463976750,3.54E+12,15026943.56,338192100,29556222647,125593.0338,2.58E+12,10976174.99,46.64097754,0,0.10391145,0.087947554,-0.117201738,0.197947029,-0.106369335,0.138564063,-0.031955487,0.01336956,0.00890918,0.00268248,-1.901210554,1.901210554,Latvia,test
270,467,1,1.322,46495492,448156,22658698.57,65.53038,1.747684,61467040.42,592462.232,29954799.51,86.63116236,2.16E+15,2.08E+13,1.05E+15,3046867259,2.00844E+11,1.02E+13,29367832.98,5.13E+14,1484833128,4294.230703,0.061,0.22572193,0.002200817,0.028413541,0.109526573,0.017488126,0.137308265,-0.022206116,0.010493127,0.005186019,-0.00153351,-10.67838258,10.73938258,Colombia,test
271,765,1,3.411,11432096,145000,1070149.355,1.02767,11.634921,38994879.46,494595,3650279.45,3.50538237,1.31E+14,1.66E+12,1.22E+13,11748422.1,21025000000,1.55172E+11,149012.15,1.15E+12,1099760.388,1.056105629,9.902,0.142201579,0.068925047,-0.04798002,0.170791486,-0.078864625,0.138088262,-0.02751005,0.012643455,0.007820206,0.001180445,-39.08171713,48.98371713,Guinea,test
272,622,1,0.2,1322696,9559,957302.1382,8.2189,0.04,264539.2,1911.8,191460.4276,1.64378,1.75E+12,12643651064,1.27E+12,10871106.15,91374481,9150851139,78564.4651,9.16427E+11,7867970.544,67.55031721,0.18,0.10017256,0.090575973,-0.121418048,0.197343657,-0.108395159,0.138536999,-0.032208238,0.013386598,0.008953088,0.002752549,3.885715413,-3.705715413,Estonia,test
273,1424,1,0,38141267,159570,24930933.6,126.19378,0,0,0,0,0,1.45E+15,6.09E+12,9.51E+14,4813190657,25462584900,3.98E+12,20136741.47,6.22E+14,3146128750,15924.87011,0,0.119685461,0.052918879,-0.163824544,0.140951761,-0.036345724,0.13793164,-0.034005453,0.011633861,0.007363963,0.001744685,38.13035167,-38.13035167,Poland,test
274,1659,1,18,7284753,15595,2982854.917,54.08398,324,131125554,280710,53691388.51,973.51164,5.31E+13,1.13606E+11,2.17E+13,393988435.6,243204025,46517622431,843439.6681,8.9E+12,161324665.7,2925.076893,2,0.085530935,0.095574407,-0.151756872,0.169697065,-0.096362249,0.138045489,-0.033734854,0.01283293,0.008576741,0.002658859,47.3837296,-45.3837296,Switzerland,test
275,1417,1,3.047,100513137,124400,35809703.03,66.45588,9.284209,306263528.4,379046.8,109112165.1,202.4910664,1.01E+16,1.25E+13,3.6E+15,6679688971,15475360000,4.45E+12,8267111.472,1.28E+15,2379765327,4416.383987,24.69,0.118729296,0.022804903,-0.178655674,0.217180239,-0.067273395,0.13930347,-0.03557125,0.013051183,0.008901447,0.00322805,24.78351033,-0.093510326,Philippines,test
276,970,1,0,2161626,1510,423972.0127,33.03588,0,0,0,0,0,4.67E+12,3264055260,9.16469E+11,71411217.14,2280100,640197739.2,49884.1788,1.79752E+11,14006288.53,1091.369367,0,0.087808678,0.097600182,-0.140225701,0.180219739,-0.104778334,0.138202089,-0.033166636,0.013095699,0.008778873,0.002738854,32.07298908,-32.07298907,Kuwait,test
277,416,1,0,11560142,490350,232223.6086,0.15996,0,0,0,0,0,1.34E+14,5.67E+12,2.68E+12,1849160.314,2.40443E+11,1.13871E+11,78436.386,53927804391,37146.48843,0.025587202,0,0.248912887,0.021114769,0.137479859,0.087103833,0.006584775,0.136546882,-0.015600321,0.010354512,0.00452462,-0.002984204,-32.16962804,32.16962804,Chad,test
278,958,1,156.989,18037776,2162138,9045255.477,86.8199,24645.54612,2831732416,339431882.5,1420005612,13629.76928,3.25E+14,3.9E+13,1.63E+14,1566037909,4.67E+12,1.96E+13,187716604.9,8.18E+13,785308176,7537.695036,18.467,0.64644368,-0.20901428,0.742181104,-0.331945645,0.416967127,0.129696587,0.025337002,-0.00077815,-0.009856797,-0.020256042,-261.0275887,279.4945888,Kazakhstan,test
279,1574,1,513,5413393,18934,2942749.172,25.04303,263169,2777070609,9713142,1509630325,12847.07439,2.93E+13,1.02497E+11,1.59E+13,135567763.3,358496356,55718012823,474164.73,8.66E+12,73695355.8,627.1533516,20,0.089957049,0.091073883,-0.146309741,0.219374777,-0.118209822,0.138843663,-0.034005516,0.013769269,0.009458558,0.003559773,105.9084775,-85.90847748,Slovakia,test
280,834,1,27.723,1217726217,1800680,195212832.2,680.088,768.564729,33759023914,49920251.64,5411885347,18854.07962,1.48E+18,2.19E+15,2.38E+17,8.28161E+11,3.24E+12,3.52E+14,1224620860,3.81E+16,1.32762E+11,462519.6877,11.639,0.198406743,-0.411817748,-0.213225652,-0.250189342,0.337095308,0.131697409,-0.03051903,0.000886528,-0.001844503,-0.007240984,-68.49360942,80.13260942,India,test
281,1384,1,2.403,3770635,22590,1656490.166,7.12766,5.774409,9060835.905,54283.77,3980545.869,17.12776698,1.42E+13,85178644650,6.25E+12,26875804.26,510308100,37420112850,161013.8394,2.74E+12,11806898.7,50.80353708,0.591,0.104580228,0.087211107,-0.1157123,0.196949893,-0.105646787,0.138543728,-0.031854011,0.013345689,0.008879893,0.00264388,-2.048769257,2.639769257,Panama,test
282,1438,1,1,10419631,38777.2,5513097.497,41.61664,1,10419631,38777.2,5513097.497,41.61664,1.09E+14,4.04044E+11,5.74E+13,433630032.3,1503671240,2.13782E+11,1613776.773,3.04E+13,229436593.8,1731.944725,0,0.099400655,0.085428371,-0.136430954,0.178715442,-0.092374633,0.138272042,-0.032883158,0.012911092,0.008554211,0.002522785,19.769564,-19.769564,Portugal,test
283,1669,1,223,7996861,15287,4439894.786,59.20928,49729,1783300003,3409001,990096537.3,13203.66944,6.39E+13,1.22248E+11,3.55E+13,473488382.1,233692369,67872671594,905132.2634,1.97E+13,262882973.6,3505.738838,214,0.081815201,0.095054555,-0.163637991,0.182541084,-0.101117183,0.138249099,-0.034613002,0.013050559,0.008847183,0.003069861,91.33696639,122.6630336,Switzerland,test
284,1653,1,43,9696110,30327,6029098.558,127.29834,1849,416932730,1304061,259251238,5473.82862,9.4E+13,2.94054E+11,5.85E+13,1234298707,919726929,1.82844E+11,3860576.757,3.64E+13,767494238.1,16204.86737,17,0.06624399,0.103728393,-0.194865691,0.123515922,-0.074290013,0.137244765,-0.03583652,0.011889222,0.007874954,0.00238202,109.6380249,-92.63802491,Sweden,test
285,206,1,0.085,269428,1520,42673.19196,0.324273,0.007225,22901.38,129.2,3627.221317,0.027563205,72591447184,409530560,11497352763,87368.22584,2310400,64863251.78,492.89496,1821001312,13837.76398,0.105152979,0.055,0.099765309,0.091601325,-0.118997104,0.202361608,-0.112599513,0.138609491,-0.032121109,0.013511957,0.009067762,0.002833508,1.122922053,-1.067922053,Belize,test
286,658,1,4,5246096,22738,4809595.613,81.83886,16,20984384,90952,19238382.45,327.35544,2.75E+13,1.19286E+11,2.52E+13,429334516.1,517016644,1.09361E+11,1860851.999,2.31E+13,393611822,6697.599006,0,0.080973225,0.097570919,-0.167067769,0.152453631,-0.085838575,0.137778101,-0.0344664,0.012455162,0.008274016,0.002511795,62.35389343,-62.35389343,Finland,test
287,392,1,249,34339328,576997,21794251.01,551.989851,62001,8550492672,143672253,5426768501,137445.4729,1.18E+15,1.98E+13,7.48E+14,18954960546,3.32926E+11,1.26E+13,318496488.1,4.75E+14,12030205368,304692.7956,379,0.095550442,0.088444445,-0.207271578,-0.257038794,0.162843081,0.1309768,-0.032392816,0.00356907,-0.00034583,-0.005044846,136.2576776,242.7423224,Canada,test
288,1191,1,15.018,3113788,1134671.9,1997919.1,6.25755,225.540324,46762868.18,17040502.59,30004749.04,93.9758859,9.7E+12,3.53E+12,6.22E+12,19484684.1,1.29E+12,2.27E+12,7100266.148,3.99E+12,12502078.66,39.156932,32.7,0.434567463,-0.070973383,0.443955464,-0.065971056,0.169677558,0.133673193,0.004172152,0.006017131,-0.00148303,-0.010151031,105.0647838,-72.36478377,Mongolia,test
289,689,1,8610.437,67101930,286601,45323004.22,449.9569,74139625.33,5.77777E+11,2467759855,3.90251E+11,3874325.54,4.5E+15,1.92E+13,3.04E+15,30192976407,82140133201,1.3E+13,128958097.5,2.05E+15,20393398478,202461.2119,1080.576,-0.077269817,0.097980122,-0.537978043,0.439982322,-0.196849884,0.140601669,-0.061495355,0.016755723,0.014473969,0.014603062,2398.504081,-1317.928081,France,test
290,660,1,5,5288720,22949,4958654.355,87.4772,25,26443600,114745,24793271.78,437.386,2.8E+13,1.21371E+11,2.62E+13,462642417.2,526656601,1.13796E+11,2007514.263,2.46E+13,433769198.7,7652.26052,0,0.079162124,0.098472153,-0.170670772,0.148837542,-0.084355494,0.137713732,-0.034645217,0.012384524,0.008223951,0.002495736,67.45961831,-67.45961831,Finland,test
291,1781,1,748.4,45272155,415110,37427025.08,143.28886,560102.56,33881680802,310668324,28010385570,107237.3828,2.05E+15,1.88E+13,1.69E+15,6486995480,1.72316E+11,1.55E+13,59480638.67,1.4E+15,5362875757,20531.6974,70.7,0.194284244,0.002523021,-0.084787276,0.148177898,0.012928715,0.138180724,-0.02941683,0.011024073,0.00622392,0.000495527,126.9153543,-56.21535425,Ukraine,test
292,685,1,5277.289,66312067,287665,40788870.03,441.5817,27849779.19,3.49948E+11,1518091340,2.15255E+11,2330354.248,4.4E+15,1.91E+13,2.7E+15,29282195276,82751152225,1.17E+13,127027599.7,1.66E+15,18011618569,194994.3978,757.129,-0.026841785,0.091516953,-0.451970646,0.249983424,-0.094841955,0.138114623,-0.05374202,0.013138693,0.0104178,0.009170718,1714.481651,-957.3526509,France,test
293,1712,1,2.145,7698476,38200,1000027.389,1.33827,4.601025,16513231.02,81939,2145058.749,2.87058915,5.93E+13,2.94082E+11,7.7E+12,10302639.48,1459240000,38201046260,51121.914,1E+12,1338306.654,1.790966593,0.396,0.109419701,0.084497967,-0.103762933,0.195403737,-0.104421754,0.138499622,-0.031118595,0.013309282,0.008788549,0.002462478,-9.830136664,10.22613666,Togo,test
294,1292,1,1.1,14685404,437820,145806.9667,0.559,1.21,16153944.4,481602,160387.6634,0.6149,2.16E+14,6.43E+12,2.14E+12,8209140.836,1.91686E+11,63837206161,244741.38,21259671538,81506.09439,0.312481,0,0.231538632,0.028517075,0.108967889,0.099007976,-0.007197677,0.136766655,-0.017411118,0.010704587,0.005036141,-0.002359868,-41.46772982,41.46772982,Niger,test
295,1100,1,9.857,15979492,416510,1128265.582,1.5399,97.160449,157509852.6,4105539.07,11121313.84,15.1787943,2.55E+14,6.66E+12,1.8E+13,24606819.73,1.73481E+11,4.69934E+11,641383.749,1.27E+12,1737416.17,2.37129201,5.884,0.225148821,0.030109548,0.094886476,0.106550095,-0.012277159,0.136918255,-0.018324095,0.010874536,0.005278327,-0.002042544,-41.01327267,46.89727267,Mali,test
296,893,1,69.9,7765800,5170,5170907.035,50.17912,4886.01,542829420,361383,361446401.7,3507.520488,6.03E+13,40149186000,4.02E+13,389681010.1,26728900,26733589371,259426.0504,2.67E+13,259471564.6,2517.944084,119.8,0.085098179,0.092946207,-0.160040718,0.183930031,-0.100431045,0.138322347,-0.034380577,0.013074772,0.008847479,0.00299833,57.90234632,61.89765368,Israel,test
297,497,1,47.8,4174349,15460,2777293.704,15.92594,2284.84,199533882.2,738988,132754639.1,761.259932,1.74E+13,64535435540,1.16E+13,66480431.71,239011600,42936960664,246215.0324,7.71E+12,44231012.89,253.6355649,8,0.099586383,0.08840272,-0.128194182,0.198137447,-0.106163091,0.138569134,-0.032619054,0.013361364,0.008958595,0.002830308,15.65563316,-7.655633162,Croatia,test
298,1673,1,1394,8373338,15159.731,4860467.43,58.46848,1943236,11672433172,21132665.01,6775491597,81505.06112,7.01E+13,1.26938E+11,4.07E+13,489576345.4,229817444,73683378773,886366.4288,2.36E+13,284184142.7,3418.563154,270,0.064158612,0.098356602,-0.19817449,0.254436914,-0.138761014,0.139275473,-0.037632976,0.0144312,0.010388443,0.005081477,302.2764327,-32.27643272,Switzerland,test
299,898,1,765.75,8546000,5320,5546371.083,55.01532,586373.0625,6544099500,4073790,4247133657,42127.98129,7.3E+13,45464720000,4.74E+13,470160924.7,28302400,29506694162,292681.5024,3.08E+13,305135380,3026.685435,100.25,0.072733477,0.095722699,-0.184058582,0.223500781,-0.121550422,0.138869343,-0.036356392,0.013831802,0.009720602,0.004190306,192.6982085,-92.44820849,Israel,test
300,1603,1,1062.901,55386369,963410,12329520.34,209.50804,1129758.536,58870226996,1024009452,13105059499,222686.3052,3.07E+15,5.34E+13,6.83E+14,11603889612,9.28159E+11,1.19E+13,201842140.8,1.52E+14,2583133641,43893.61882,188.755,0.302817015,-0.021604833,0.194029566,-0.081672645,0.138477012,0.133523343,-0.010506574,0.006193367,9.18E-05,-0.007044471,183.2875004,5.467499635,South Africa,test
301,1410,1,2.02,87888675,115800,24470430.09,47.6200188,4.0804,177535123.5,233916,49430268.78,96.19243798,7.72E+15,1.02E+13,2.15E+15,4185260356,13409640000,2.83E+12,5514398.177,5.99E+14,1165282341,2267.666191,0,0.114505282,0.03912304,-0.149987064,0.202879243,-0.07776755,0.138869414,-0.033768941,0.013007211,0.008749351,0.00281669,15.37408847,-15.37408847,Philippines,test
302,178,1,0,9461643,88750,8150034,32.44988,0,0,0,0,0,8.95E+13,8.39721E+11,7.71E+13,307029180,7876562500,7.23316E+11,2879926.85,6.64E+13,264467625.3,1052.994712,0,0.122009531,0.07241384,-0.108616977,0.180635172,-0.080502404,0.138392747,-0.031214081,0.012791411,0.008255644,0.002058119,-12.59714592,12.59714592,Belarus,test
303,1404,1,146.147,31444299,236670,22243024.72,45.5925,21358.94561,4595489966,34588610.49,3250751334,6663.207098,9.89E+14,7.44E+12,6.99E+14,1433624202,56012688900,5.26E+12,10790376.98,4.95E+14,1014115105,2078.676056,151.712,0.169732399,0.030563705,-0.071794156,0.182353808,-0.041910168,0.13863811,-0.028963504,0.012284983,0.007487542,0.001230163,-11.59041793,163.3024179,Peru,test
304,1625,1,6.275,20261738,26200,3309981.957,8.95416,39.375625,127142406,164405,20770136.78,56.187354,4.11E+14,5.30858E+11,6.71E+13,181426843.9,686440000,86721527273,234598.992,1.1E+13,29638108.04,80.17698131,0.681,0.100734378,0.08305375,-0.12183714,0.198515413,-0.107042986,0.138550616,-0.03221496,0.013373953,0.008964859,0.002758381,6.907416246,-6.226416246,Sri Lanka,test
305,148,1,0.048,134791598,93280,8614477.404,16.31784,0.002304,6469996.704,4477.44,413494.9154,0.78325632,1.82E+16,1.26E+13,1.16E+15,2199507730,8701158400,8.03558E+11,1522128.115,7.42E+13,140569664,266.2719023,0.573,0.082791472,0.056679457,-0.127727461,0.184857428,-0.110115839,0.138064547,-0.032290402,0.013156407,0.00898222,0.002715947,51.58825326,-51.01525326,Bangladesh,test
306,861,1,97.503,267670549,623000,97193957.36,249.04227,9506.835009,26098681539,60744369,9476702424,24282.36845,7.16E+16,1.67E+14,2.60E+16,66661281135,3.88129E+11,6.06E+13,155153334.2,9.45E+15,24205403771,62022.05225,-28.44,0.217353053,-0.120799104,-0.174677943,0.132565444,0.097859568,0.138531468,-0.034049586,0.009580251,0.005351396,0.000343591,118.697659,-147.137659,Indonesia,test
307,1570,1,0,5386406,19300,3018908.745,24.89688,0,0,0,0,0,2.9E+13,1.03958E+11,1.63E+13,134104703.8,372490000,58264938779,480509.784,9.11E+12,75161408.76,619.8546337,0,0.098178487,0.089063915,-0.130979445,0.188605121,-0.101598817,0.138409103,-0.032677357,0.013172208,0.008789097,0.002684951,14.01458508,-14.01458508,Slovakia,test
308,1526,1,2.26,12335092,94880,979175.6265,2.41186,5.1076,27877307.92,214428.8,2212936.916,5.4508036,1.52E+14,1.17E+12,1.21E+13,29750514.99,9002214400,92904183442,228837.2768,9.58785E+11,2361634.527,5.81706866,0.31,0.125366059,0.07635105,-0.075529464,0.181148046,-0.091157253,0.138254094,-0.029268716,0.012942836,0.008275053,0.001784762,-25.62145183,25.93145183,Senegal,test
309,1772,1,0,47105171,413040,33119137.85,142.143,0,0,0,0,0,2.22E+15,1.95E+13,1.56E+15,6695670321,1.70602E+11,1.37E+13,58710744.72,1.1E+15,4707653611,20204.63245,0,0.199847326,0.006564474,-0.055956364,0.09109536,0.033618638,0.137238351,-0.02697651,0.010034616,0.005132245,-0.000977749,-7.965272458,7.965272458,Ukraine,test
310,368,1,29.378,16249795,55660,2224232.997,8.40457,863.066884,477386477.5,1635179.48,65343516.99,246.9094575,2.64E+14,9.04464E+11,3.61E+13,136572539.6,3098035600,1.23801E+11,467798.3662,4.95E+12,18693721.92,70.63679688,-0.595,0.110261207,0.080923579,-0.103871259,0.190803632,-0.100398921,0.138415431,-0.031066339,0.013186272,0.008675729,0.002366565,-2.612903769,2.017903769,Cambodia,test
311,1131,1,0,3494200,397110,152431.3326,0.58776,0,0,0,0,0,1.22E+13,1.39E+12,5.32626E+11,2053750.992,1.57696E+11,60532006489,233405.3736,23235311158,89593.04005,0.345461818,0,0.223080272,0.035269792,0.090207828,0.109316735,-0.014877988,0.136986172,-0.018647977,0.010954884,0.005365362,-0.001926856,-45.2732035,45.2732035,Mauritania,test
312,1598,1,0,51216967,968910,9404782.578,215.04142,0,0,0,0,0,2.62E+15,4.96E+13,4.82E+14,11013769312,9.38787E+11,9.11E+12,208355782.3,8.84E+13,2022417800,46242.81232,1.959,0.316036275,-0.02002288,0.229819522,-0.160704991,0.174171543,0.132327622,-0.007338837,0.00474402,-0.001507287,-0.00914645,-30.21844791,32.17744791,South Africa,test
313,385,1,9,24566070,97500,3134691.969,6.0988,81,221094630,877500,28212227.72,54.8892,6.03E+14,2.4E+12,7.7E+13,149823547.7,9506250000,3.05632E+11,594633,9.83E+12,19117859.38,37.19536144,2.596,0.122677929,0.072306625,-0.083260463,0.183412831,-0.091232348,0.138298514,-0.02973375,0.012966149,0.008351563,0.001910135,-19.12622724,21.72222724,Cameroon,test
314,157,1,66.076,152761413,91080,20669261.24,43.010294,4366.037776,10093863125,6018202.08,1365742106,2841.948186,2.33E+16,1.39E+13,3.16E+15,6570313285,8295566400,1.88E+12,3917377.578,4.27E+14,888991002.7,1849.88539,27.888,0.078561678,0.042181294,-0.171363038,0.201778883,-0.103264184,0.138518855,-0.035023615,0.013271425,0.009294651,0.003404427,86.69050044,-58.80250044,Bangladesh,test
315,746,1,1.023,110263,80,106310.4174,0.187513,1.046529,112799.049,81.84,108755.557,0.191825799,12157929169,8821040,11722105554,20675.74592,6400,8504833.392,15.00104,11301904848,19934.5853,0.035161125,1.163,0.099470649,0.091693249,-0.119765019,0.203025947,-0.112947793,0.138622222,-0.032174212,0.013525489,0.00908473,0.002855461,1.574052136,-0.411052136,Grenada,test
316,938,1,0,5765639,10130,2153282.207,8.52366,0,0,0,0,0,3.32E+13,58405923070,1.24E+13,49144346.52,102616900,21812748757,86344.6758,4.64E+12,18353845.42,72.6527798,0,0.09995046,0.088292905,-0.124370348,0.199918138,-0.108449892,0.138592908,-0.032401598,0.01341969,0.009003173,0.002821247,4.793545389,-4.793545389,Jordan,test
317,1509,1,0.35,25184589,1736750,7658900.555,163.413,0.1225,8814606.15,607862.5,2680615.194,57.19455,6.34E+14,4.37E+13,1.93E+14,4115489242,3.02E+12,1.33E+13,283807527.8,5.87E+13,1251563916,26703.80857,0,0.538536528,-0.13395122,0.595136858,-0.302860543,0.344806034,0.129832375,0.015984669,0.000518857,-0.007732683,-0.017132362,-57.2634135,57.2634135,Saudi Arabia,test
318,641,1,0.001,85233923,349850,4578945.357,3.58076,1.00E-06,85233.923,349.85,4578.945357,0.00358076,7.26E+15,2.98E+13,3.9E+14,305202222.1,1.22395E+11,1.6E+12,1252728.886,2.1E+13,16396104.38,12.82184218,0.027,0.182614616,0.028399368,0.035588472,0.125614673,-0.041165661,0.13716055,-0.021948092,0.011490464,0.00633622,-0.00080548,-42.61312839,42.64012839,Ethiopia,test
319,1068,1,1.755,15396010,55850,130570.4784,1.93998,3.080025,27019997.55,98016.75,229151.1896,3.4046649,2.37E+14,8.59867E+11,2.01E+12,29867951.48,3119222500,7292361219,108347.883,17048649830,253304.1167,3.7635224,0.926,0.110982707,0.082823358,-0.095238026,0.18807922,-0.10205403,0.138334117,-0.030527134,0.013174743,0.008629107,0.00224082,-9.971068563,10.89706856,Malawi,test
320,1226,1,0,22276596,392226.88,798894.439,9.34422,0,0,0,0,0,4.96E+14,8.74E+12,1.78E+13,208157413.9,1.53842E+11,3.13348E+11,3665054.257,6.38232E+11,7465045.395,87.31444741,0,0.2125071,0.035109907,0.076464137,0.104794407,-0.017643857,0.13688188,-0.019387056,0.010924106,0.005445386,-0.001802937,-47.2016284,47.2016284,Mozambique,test
321,664,1,7,5388272,22866,5114543.984,81.80946,49,37717904,160062,35801807.89,572.66622,2.9E+13,1.23208E+11,2.76E+13,440811622.7,522853956,1.16949E+11,1870655.112,2.62E+13,418418081.5,6692.787745,0,0.08127427,0.097067343,-0.167604984,0.153448455,-0.085767859,0.137800557,-0.034508075,0.01246739,0.008287187,0.002530795,62.8209317,-62.8209317,Finland,test
322,1043,1,0.007,17279139,408430,385279.8574,0.9207,4.90E-05,120953.973,2859.01,2696.959002,0.0064449,2.99E+14,7.06E+12,6.66E+12,15908903.28,1.66815E+11,1.5736E+11,376041.501,1.48441E+11,354727.1647,0.84768849,0,0.221741729,0.032150889,0.092210482,0.106189551,-0.014836623,0.136900428,-0.018476535,0.0109055,0.005331769,-0.001993755,-45.31217139,45.31217139,Madagascar,test
323,553,1,906.35,5793636,26320,4703467.769,32.97458,821470.3225,5251061989,23855132,4262988012,29886.51058,3.36E+13,1.52488E+11,2.73E+13,191042713.8,692742400,1.23795E+11,867890.9456,2.21E+13,155094874.2,1087.322926,91.65,0.085259031,0.090268145,-0.161872307,0.240293719,-0.12616274,0.13917017,-0.035211041,0.014128135,0.009883659,0.004183994,174.2062075,-82.55620745,Denmark,test
324,1208,1,11.945,31536807,299810,4145683.655,21.75128,142.683025,376707159.6,3581230.45,49520191.26,259.8190396,9.95E+14,9.46E+12,1.31E+14,685965919.4,89886036100,1.24E+12,6521251.257,1.72E+13,90173925.97,473.1181816,0.9,0.179624262,0.044737547,0.011217792,0.127179466,-0.038108758,0.137332699,-0.023482556,0.011498544,0.006373803,-0.000529455,-43.11343769,44.01343769,Morocco,test
325,676,1,11,63179356,293904,34042510.26,452.11806,121,694972916,3232944,374467612.9,4973.29866,3.99E+15,1.86E+13,2.15E+15,28564527867,86379561216,1E+13,132879306.3,1.16E+15,15391233696,204410.7402,2,0.04713244,0.085079265,-0.309082354,-0.1039961,0.077228771,0.133590365,-0.040118674,0.006709269,0.003331941,-0.000774996,263.8894947,-261.8894947,France,test
326,555,1,0,746947,17010,7538.338543,0.17484,0,0,0,0,0,5.5793E+11,12705568470,5630739360,130596.2135,289340100,128227138.6,2974.0284,56826547.99,1318.003111,0.030569026,0,0.104560034,0.089401978,-0.110801524,0.19875636,-0.108935902,0.138551759,-0.031589403,0.013416571,0.008927782,0.002643647,-5.38108381,5.38108381,Djibouti,test
327,1483,1,0,8231150,17490,140323.8218,0.2058625,0,0,0,0,0,6.78E+13,1.43963E+11,1.16E+12,1694485.117,305900100,2454263643,3600.535125,19690774965,28887.41277,0.042379369,0,0.102050808,0.088477302,-0.112623416,0.198540099,-0.110344299,0.13852557,-0.031689348,0.013426947,0.008962974,0.002681619,-0.766859679,0.766859679,Rwanda,test
328,1471,1,0,1218441,656,145400.4642,16.906,0,0,0,0,0,1.48E+12,799297296,1.77162E+11,20598963.55,430336,95382704.52,11090.336,21141294990,2458140.248,285.812836,0,0.093333243,0.09490656,-0.130069946,0.191117109,-0.108896397,0.138400215,-0.032670395,0.013303908,0.0089266,0.002792533,17.47326883,-17.47326883,Qatar,test
329,872,1,0,4489544,46290,2425138.142,26.355,0,0,0,0,0,2.02E+13,2.07821E+11,1.09E+13,118321932.1,2142764100,1.1226E+11,1219972.95,5.88E+12,63914515.73,694.586025,0,0.105957878,0.086573043,-0.116487755,0.179748654,-0.094711558,0.138258079,-0.031715212,0.012965229,0.00850392,0.002313128,3.042390117,-3.042390117,Ireland,test
330,1366,1,18.632,187280125,360630,17595922.35,76.9101,347.151424,3489403289,6719258.16,327847225.2,1432.988983,3.51E+16,6.75E+13,3.3E+15,14403733142,1.30054E+11,6.35E+12,27736089.36,3.1E+14,1353304148,5915.163482,27.181,0.136979804,0.012646311,-0.052321055,0.100843194,-0.035651237,0.136707155,-0.026760213,0.011019672,0.00648331,-0.000138386,4.650222351,22.53077765,Pakistan,test
331,276,1,0.718,192030362,2303926,68290028.33,419.80854,0.515524,137877799.9,1654218.868,49032240.34,301.4225317,3.69E+16,4.42E+14,1.31E+16,80615985907,5.31E+12,1.57E+14,967207810.3,4.66E+15,28668737090,176239.2103,0.046,0.604363848,-0.265878086,0.594290097,-0.44506537,0.510348234,0.127627876,0.017778447,-0.003807153,-0.011927295,-0.020599428,144.2464806,-144.2004806,Brazil,test
332,569,1,25.59,17084359,54480,8131774.021,24.604748,654.8481,437188746.8,1394143.2,208092097.2,629.6355013,2.92E+14,9.30756E+11,1.39E+14,420356347.9,2968070400,4.43019E+11,1340466.671,6.61E+13,200080250.6,605.3936241,1.159,0.110597572,0.075076656,-0.124414588,0.195198121,-0.093408318,0.138607269,-0.032313036,0.013150781,0.008716702,0.00258992,2.534718875,-1.375718875,Ecuador,test
333,1735,1,3420.7,82340090,378020,93223038.57,259.718296,11701188.49,2.81661E+11,1293093014,3.18888E+11,888418.3751,6.78E+15,3.11E+13,7.68E+15,21385227867,1.42899E+11,3.52E+13,98178710.25,8.69E+15,24211728725,67453.59328,1641.908,0.150222942,-0.049878114,-0.346471595,0.375097612,-0.030516225,0.142650217,-0.047531419,0.01446206,0.010770677,0.007499144,574.7720288,1067.135971,Turkey,test
334,190,1,1,10478617,13830,6400913.465,82.76408,1,10478617,13830,6400913.465,82.76408,1.1E+14,1.44919E+11,6.71E+13,867253095.7,191268900,88524633221,1144627.226,4.1E+13,529765714.1,6849.892938,1,0.077680416,0.096054348,-0.176019682,0.157709388,-0.087944393,0.137875919,-0.035050058,0.012547942,0.008416596,0.002717507,71.81402319,-70.81402319,Belgium,test
335,1261,1,11.542,27015033,41210,4043194.17,3.909135,133.217764,311807510.9,475645.82,46666547.11,45.11923617,7.3E+14,1.11E+12,1.09E+14,105605411,1698264100,1.6662E+11,161095.4534,1.63E+13,15805391.84,15.28133645,1.839,0.105562695,0.078165723,-0.113849652,0.20046526,-0.105780584,0.138587265,-0.031743907,0.013382754,0.008936423,0.002668444,-0.133869826,1.972869826,Nepal,test
336,831,1,11.567,1165486291,1799060,133871946.5,548.192,133.795489,13481179928,20809727.02,1548496805,6340.936864,1.36E+18,2.1E+15,1.56E+17,6.3891E+11,3.24E+12,2.41E+14,986230299.5,1.79E+16,73387530096,300514.4689,-1.964,0.194809445,-0.348314093,-0.0180605,-0.31588978,0.286150113,0.129229307,-0.018630925,0.000614857,-0.002860527,-0.009604003,80.04938733,-82.01338733,India,test
