Index,PV_cum_capacity MW last year,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),PV_cum_capacity MW last year^2,PV_cum_capacity MW last year total_population,PV_cum_capacity MW last year agri_land_area,PV_cum_capacity MW last year tertiary,PV_cum_capacity MW last year electricity net consumption (billion kWh),total_population^2,total_population agri_land_area,total_population tertiary,total_population electricity net consumption (billion kWh),agri_land_area^2,agri_land_area tertiary,agri_land_area electricity net consumption (billion kWh),tertiary^2,tertiary electricity net consumption (billion kWh),electricity net consumption (billion kWh)^2,PV_added_capacity_MW,H2_1,H2_2,H2_3,H2_4,H2_5,H1_1,H1_2,H1_3,H1_4,H1_5,capacity_pred,set
1828,0,20687648,236270,1960057.462,3.688,0,0,0,0,0,4.28E+14,4.89E+12,4.05E+13,76296045.82,55823512900,4.63E+11,871363.76,3.84E+12,7228691.92,13.601344,0,-0.156791605,-0.23334375,0.021339855,-0.266692411,-0.00461354,-0.093737012,0.604626881,-0.117128193,-0.013306102,-0.380097172,5.215055394,train
513,11,11306909,62788.8,4631419.81,15.28872,121,124375999,690676.8,50945617.91,168.17592,1.28E+14,7.10E+11,5.24E+13,172868165.8,3942433405,2.91E+11,959960.3823,2.15E+13,70808480.68,233.7449592,11,-0.165645606,-0.237049506,0.06159166,-0.264555345,0.034811646,-0.083272658,0.618227221,-0.129064199,-0.016724141,-0.373023798,3.92083363,train
81,0,2877314,17350,1524664.26,4.63072,0,0,0,0,0,8.28E+12,49921397900,4.39E+12,13324035.49,301022500,26452924911,80342.992,2.32E+12,7060293.282,21.44356772,0,-0.152751292,-0.2231158,0.075850493,-0.256327265,0.049086146,-0.074727552,0.615948283,-0.13331407,-0.017340894,-0.37831786,4.285316244,train
366,9.187,15521435,55660,2038838.218,4.97294,84.400969,142595423.3,511348.42,18730806.71,45.68639978,2.41E+14,8.64E+11,3.16E+13,77187164.97,3098035600,1.13E+11,276793.8404,4.16E+12,10139020.13,24.73013224,3.002,-0.160623067,-0.229370155,0.061619521,-0.262105673,0.038431903,-0.081560027,0.615420969,-0.129433602,-0.016491124,-0.376541213,6.548910864,train
620,0.1,1331475,9488,907859.6949,7.9479,0.01,133147.5,948.8,90785.96949,0.79479,1.77E+12,12633034800,1.21E+12,10582430.15,90022144,8613772785,75409.6752,8.24E+11,7215578.069,63.16911441,0,-0.153034041,-0.221090757,0.078699854,-0.254974316,0.052856851,-0.073923528,0.616230754,-0.133894194,-0.017493711,-0.378381752,3.926998642,train
1530,5.9,13782429,88680,1427023.116,3.02144,34.81,81316331.1,523212,8419436.384,17.826496,1.90E+14,1.22E+12,1.97E+13,41642782.28,7864142400,1.27E+11,267941.2992,2.04E+12,4311664.724,9.129099674,1.1,-0.156019668,-0.22730757,0.055620115,-0.261204688,0.031502093,-0.082127039,0.612344034,-0.127695256,-0.015902008,-0.378747177,4.95819159,train
127,0.3,9173082,47687,1802263.881,14.55992,0.09,2751924.6,14306.1,540679.1643,4.367976,8.41E+13,4.37E+11,1.65E+13,133559340.1,2274049969,85944557693,694318.905,3.25E+12,26240817.93,211.9912704,0.7,-0.161682599,-0.227319551,0.066545792,-0.259280722,0.042921729,-0.080512601,0.616272102,-0.129963125,-0.016758396,-0.375803465,2.286840201,train
1316,0,2046898,10630,802778.2725,7.26374,0,0,0,0,0,4.19E+12,21758525740,1.64E+12,14868134.88,112996900,8533533037,77213.5562,6.44E+11,5831172.649,52.76191879,0,-0.15301754,-0.220930244,0.078110419,-0.255054068,0.05255489,-0.074094493,0.616039731,-0.13375042,-0.017444499,-0.378512426,4.13030803,train
1787,0,3325403,146950,1531469.836,7.251,0,0,0,0,0,1.11E+13,4.89E+11,5.09E+12,24112497.15,21594302500,2.25E+11,1065534.45,2.35E+12,11104687.78,52.577001,0,-0.148223223,-0.225957352,0.048784015,-0.258954134,0.01945393,-0.082234915,0.608392305,-0.125253395,-0.015188269,-0.381199704,0.390569333,train
13,0.2,2947314,11810,945875.5915,4.1251,0.04,589462.8,2362,189175.1183,0.82502,8.69E+12,34807778340,2.79E+12,12157964.98,139476100,11170790736,48717.431,8.95E+11,3901831.402,17.01645001,0,-0.152092799,-0.221299081,0.077229218,-0.2554991,0.05129773,-0.074059743,0.615740051,-0.133706742,-0.017392827,-0.378830065,4.844241281,train
1183,3.845,2673794,1142700.562,1374505.49,3.6032,14.784025,10280737.93,4393683.661,5284973.609,13.854304,7.15E+12,3.06E+12,3.68E+12,9634214.541,1.31E+12,1.57E+12,4117378.665,1.89E+12,4952618.182,12.98305024,0,-0.165894053,-0.253499098,-0.118417302,-0.279103871,-0.215491602,-0.152186191,0.567590143,-0.056324029,-0.00179063,-0.373850198,97.01758452,train
1608,13,41431558,294190,25516855.81,212.10284,169,538610254,3824470,331719125.5,2757.33692,1.72E+15,1.22E+13,1.06E+15,8787751117,86547756100,7.51E+12,62398534.5,6.51E+14,5412197585,44987.61474,4,-0.297772951,-0.327345612,-0.008820299,-0.307308676,-0.014868107,-0.146322877,0.646857773,-0.10063346,-0.014294675,-0.320405472,81.98007368,train
1473,0,1654944,651,154151.0822,21.192,0,0,0,0,0,2.74E+12,1077368544,2.55E+11,35071573.25,423801,100352354.5,13795.992,23762556143,3266769.734,449.100864,0,-0.160115174,-0.220249278,0.081283677,-0.254089818,0.058884236,-0.075372287,0.618033084,-0.133689428,-0.017673856,-0.37624866,2.670035098,train
230,0,8944713,36500,915222.1272,0.77938,0,0,0,0,0,8.00E+13,3.26E+11,8.19E+12,6971330.418,1332250000,33405607643,28447.37,8.38E+11,713305.8215,0.607433184,0,-0.153495924,-0.22300069,0.068847681,-0.257656161,0.04428012,-0.077115182,0.614267297,-0.13145066,-0.01680234,-0.379053804,5.51999282,train
1412,2.02,92414161,121000,26328443.49,51.816691,4.0804,186676605.2,244420,53183455.85,104.6697158,8.54E+15,1.12E+13,2.43E+15,4788596025,14641000000,3.19E+12,6269819.611,6.93E+14,1364252821,2684.969466,0,-0.261418799,-0.329190394,-0.00850743,-0.319975267,-0.016159207,-0.132696889,0.642119448,-0.111288547,-0.014858187,-0.33484935,80.93239442,train
468,1.383,46967706,447847,24149095.06,62.63444,1.912689,64956337.4,619372.401,33398198.47,86.62343052,2.21E+15,2.10E+13,1.13E+15,2941795963,2.01E+11,1.08E+13,28050646.05,5.83E+14,1512565046,3923.073074,0.035,-0.220907581,-0.314649057,-0.047555942,-0.308928411,-0.08300498,-0.135344642,0.619469896,-0.096366105,-0.010680597,-0.349766918,-17.2799305,train
1198,2.719,622303,2557,353749.9521,2.80812,7.392961,1692041.857,6952.483,961846.1198,7.63527828,3.87E+11,1591228771,2.20E+11,1747501.5,6538249,904538627.5,7180.36284,1.25E+11,993372.3155,7.885537934,0.4,-0.14917876,-0.218709427,0.08069148,-0.254017656,0.054610842,-0.072018257,0.61544813,-0.134868449,-0.017578066,-0.379921328,5.689202118,train
453,43537.8,1387790000,5285529,666403158.8,5565.16154,1895540029,6.04E+13,2.30E+11,2.90E+13,242294890.1,1.93E+18,7.34E+15,9.25E+17,7.72E+12,2.79E+13,3.52E+15,29414822709,4.44E+17,3.71E+12,30971022.97,34250,0.999998001,0.173475017,-0.999994741,-0.99993071,0.999960184,0.232510731,-0.021771018,-0.501177102,0.041352629,-0.906619711,34227.46921,train
1820,0,25551624,215400,10296394.87,65.413,0,0,0,0,0,6.53E+14,5.50E+12,2.63E+14,1671408381,46397160000,2.22E+12,14089960.2,1.06E+14,673518077.6,4278.860569,0,-0.202791175,-0.264469308,0.020437118,-0.279177047,-0.001939703,-0.108314651,0.621201211,-0.114154022,-0.014352394,-0.359682434,-7.399677357,train
294,0.1,7444443,50300,4037527.216,30.04748,0.01,744444.3,5030,403752.7216,3.004748,5.54E+13,3.74E+11,3.01E+13,223686752.2,2530090000,2.03E+11,1511388.244,1.63E+13,121317518.3,902.8510544,1.9,-0.171395849,-0.235032092,0.066473864,-0.261879783,0.041697439,-0.083710305,0.619974887,-0.129112288,-0.017002094,-0.370986818,0.619168274,train
707,0,3727505,23940,1931967.758,10.48284,0,0,0,0,0,1.39E+13,89236469700,7.20E+12,39074838.51,573123600,46251308127,250959.1896,3.73E+12,20252508.89,109.8899345,0.25,-0.156758505,-0.225294419,0.074090801,-0.257303957,0.047930581,-0.076582759,0.616784471,-0.132443269,-0.017274356,-0.376802281,3.079707685,train
509,0,11225833,64612,10647959.37,13.61962,0,0,0,0,0,1.26E+14,7.25E+11,1.20E+14,152891579.6,4174710544,6.88E+11,879990.8874,1.13E+14,145021160.4,185.4940489,0,-0.172179963,-0.254144762,0.057627963,-0.271619921,0.022756249,-0.086657406,0.622653534,-0.128216534,-0.01697442,-0.367285448,4.966913522,train
264,1.615,2062551,258820,582611.0574,3.34768,2.608225,3331019.865,417994.3,940916.8577,5.4065032,4.25E+12,5.34E+11,1.20E+12,6904760.732,66987792400,1.51E+11,866446.5376,3.39E+11,1950395.385,11.20696138,0.1,-0.140154048,-0.224885654,0.027520632,-0.259547834,-0.005619674,-0.086948243,0.600530864,-0.118783985,-0.013361722,-0.385251401,8.119616481,train
1808,0,29774500,252360,2393524.503,40.8123,0,0,0,0,0,8.87E+14,7.51E+12,7.13E+13,1215165826,63685569600,6.04E+11,10299392.03,5.73E+12,97685240.07,1665.643831,0,-0.183327527,-0.240728567,0.014174199,-0.270935119,-0.001988033,-0.104331623,0.609807616,-0.112764407,-0.013041058,-0.371690881,-5.900815022,train
1609,17,42187645,291530,26986407.05,222.9205,289,717189965,4956010,458768919.9,3789.6485,1.78E+15,1.23E+13,1.14E+15,9404490917,84989740900,7.87E+12,64988013.37,7.28E+14,6015823353,49693.54932,5,-0.304524676,-0.332878115,-0.009103614,-0.309670772,-0.01422808,-0.148344605,0.649362704,-0.100460814,-0.014480065,-0.317229131,99.23142491,train
1538,0.926,7350222,36036,3577013.362,28.93598,0.857476,6806305.572,33369.336,3312314.373,26.79471748,5.40E+13,2.65E+11,2.63E+13,212685876.8,1298593296,1.29E+11,1042736.975,1.28E+13,103504387.1,837.2909386,1.4,-0.170906674,-0.233343728,0.069762929,-0.261025433,0.045632435,-0.082477413,0.620343835,-0.130104814,-0.017217034,-0.371251987,2.07342092,train
809,0,287523,18870,156929.247,7.95064,0,0,0,0,0,82669475529,5425559010,45120767885,2285991.865,356076900,2961254891,150028.5768,24626788564,1247687.948,63.21267641,0,-0.150739028,-0.218759237,0.077547285,-0.25386116,0.052141291,-0.073578772,0.614879245,-0.13355194,-0.017308425,-0.379656503,3.29432691,train
1278,1526,17030314,18150,13686384.2,110.05226,2328676,25988259164,27696900,20885422289,167939.7488,2.90E+14,3.09E+11,2.33E+14,1874224544,329422500,2.48E+11,1997448.519,1.87E+14,1506217512,12111.49993,609,-0.144663968,-0.338316731,0.151148133,-0.369275496,0.120698994,-0.037436885,0.667838416,-0.19842543,-0.030396848,-0.366972565,419.663091,train
944,0,7662858,10026,2784926.984,13.27514,0,0,0,0,0,5.87E+13,76827814308,2.13E+13,101725512.8,100520676,27921677942,133096.5536,7.76E+12,36970295.6,176.229342,0.028,-0.163175365,-0.228988108,0.074802853,-0.259348551,0.049758456,-0.078332539,0.619172738,-0.132436884,-0.017490442,-0.374167299,5.170118498,train
920,0.1,2692843,4740,501114.6777,5.90646,0.01,269284.3,474,50111.46777,0.590646,7.25E+12,12764075820,1.35E+12,15905169.47,22467600,2375283572,27996.6204,2.51E+11,2959813.799,34.88626973,0,-0.152715732,-0.219988639,0.079114747,-0.254731055,0.054108457,-0.073652101,0.616028714,-0.134093727,-0.017500448,-0.378774454,4.927591234,train
1362,0,167808106,360130,9422962.484,72.23,0,0,0,0,0,2.82E+16,6.04E+13,1.58E+15,12120779496,1.30E+11,3.39E+12,26012189.9,8.88E+13,680620580.2,5217.1729,0.14,-0.299672319,-0.303048241,-0.095129339,-0.334344033,-0.039140828,-0.170221781,0.62198033,-0.08591052,-0.007727618,-0.34390323,35.92675326,train
602,12.503,6325121,14656.2,1769139.558,6.186,156.325009,79082987.86,183246.4686,22119551.89,77.343558,4.00E+13,92702238400,1.12E+13,39127198.51,214804198.4,25928863190,90663.2532,3.13E+12,10943897.31,38.266596,11.073,-0.155945755,-0.225520553,0.075354688,-0.258419066,0.049795473,-0.075762616,0.617134218,-0.133453205,-0.017431324,-0.377187749,7.311637024,train
564,0,853671,17020,45631.44862,0.33852,0,0,0,0,0,7.29E+11,14529480420,38954244375,288984.7069,289680400,776647255.5,5761.6104,2082229103,15447.15799,0.11459579,0,-0.146950253,-0.21774206,0.077387717,-0.253751157,0.051159501,-0.072386182,0.61388123,-0.133993096,-0.017267678,-0.381073745,5.239090681,train
926,0.6,2795839,4490,654609.8922,3.072,0.36,1677503.4,2694,392765.9353,1.8432,7.82E+12,12553317110,1.83E+12,8588817.408,20160100,2939198416,13793.28,4.29E+11,2010961.589,9.437184,0.1,-0.151417778,-0.22017933,0.078961382,-0.254950951,0.05333124,-0.07327509,0.615798584,-0.134261127,-0.017497573,-0.379143848,5.54995854,train
132,4.8,9757812,47730,2529851.342,20.23528,23.04,46837497.6,229104,12143286.44,97.129344,9.52E+13,4.66E+11,2.47E+13,197452058,2278152900,1.21E+11,965829.9144,6.40E+12,51192250.26,409.4665567,20.1,-0.165832075,-0.230416429,0.066391543,-0.260751855,0.042933113,-0.08185809,0.617818003,-0.129748185,-0.016864233,-0.373938719,2.608532192,train
1606,3146.73,57792520,963410,13755752.49,205.80652,9901909.693,1.82E+11,3031591149,43285639033,647617.5507,3.34E+15,5.57E+13,7.95E+14,11894077423,9.28E+11,1.33E+13,198276059.4,1.89E+14,2831023550,42356.32367,1254.199,-0.051505058,-0.416164636,0.012083347,-0.482987719,0.006354804,-0.0395509,0.64293689,-0.209249408,-0.024718213,-0.411867203,473.2127405,train
521,0,1010410,1560,362370.3043,3.735,0,0,0,0,0,1.02E+12,1576239600,3.66E+11,3773881.35,2433600,565297674.7,5826.6,1.31E+11,1353453.087,13.950225,1,-0.150227665,-0.218802936,0.080590894,-0.253964276,0.054839463,-0.072400662,0.615634794,-0.134675996,-0.017570313,-0.379580092,5.151807626,train
843,17923.256,1352642283,1796740,379558873.5,1265.005,321243105.6,2.42E+13,32203430985,6.80E+12,22673008.46,1.83E+18,2.43E+15,5.13E+17,1.71E+12,3.23E+12,6.82E+14,2272885084,1.44E+17,4.80E+11,1600237.65,9201.342,0.98815007,-0.988056005,-0.982433859,-0.997038076,0.799007166,0.32074485,0.44651189,-0.572851255,0.013017641,-0.832280123,8789.279245,train
761,0.6,10420459,143000,1153115.47,0.790407,0.36,6252275.4,85800,691869.282,0.4742442,1.09E+14,1.49E+12,1.20E+13,8236403.737,20449000000,1.65E+11,113028.201,1.33E+12,911430.5393,0.624743226,0,-0.149812405,-0.226108577,0.045905417,-0.260529288,0.019004244,-0.083502544,0.608083668,-0.124776004,-0.015015355,-0.381362143,4.130600391,train
1474,0,1856329,665,173770.3923,24.68836,0,0,0,0,0,3.45E+12,1234458785,3.23E+11,45829718.63,442225,115557310.9,16417.7594,30196149240,4290106.002,609.5151195,0,-0.162216964,-0.220739371,0.08131919,-0.25421911,0.059534546,-0.076038727,0.618558715,-0.13346509,-0.017693616,-0.375509657,2.353623023,train
1315,0,2043559,10760,707808.7648,7.14072,0,0,0,0,0,4.18E+12,21988694840,1.45E+12,14592482.62,115777600,7616022309,76834.1472,5.01E+11,5054264.203,50.98988212,0,-0.152818216,-0.220640568,0.078119768,-0.254930659,0.052669396,-0.074026634,0.615931592,-0.133756284,-0.017435159,-0.378639197,4.155100003,train
448,1021.8,1345035000,5288851,344972559.8,4178.89156,1044075.24,1.37E+12,5404147952,3.52E+11,4269991.396,1.81E+18,7.11E+15,4.64E+17,5.62E+12,2.80E+13,1.82E+15,22101534806,1.19E+17,1.44E+12,17463134.67,2086,-0.628470268,-0.537998812,-0.999584267,-0.983520648,0.911220367,-0.321863841,0.613930881,-0.254156044,0.028331295,-0.574004591,1330.537435,train
449,3107.8,1354190000,5287995,389000148.7,4435.14858,9658420.84,4.21E+12,16434030861,1.21E+12,13783554.76,1.83E+18,7.16E+15,5.27E+17,6.01E+12,2.80E+13,2.06E+15,23453043515,1.51E+17,1.73E+12,19670542.93,3610,-0.061757474,-0.631125803,-0.999720568,-0.988487608,0.947436527,-0.097223616,0.543308613,-0.383701409,0.024465761,-0.702815168,3842.573088,train
34,0,37383899,413981.9,12038187.62,42.8676,0,0,0,0,0,1.40E+15,1.55E+13,4.50E+14,1602558029,1.71E+11,4.98E+12,17746410.5,1.45E+14,516048211.6,1837.63113,0,-0.195467833,-0.274098282,-0.027571243,-0.28930897,-0.057108432,-0.121842384,0.609311005,-0.100843776,-0.010811722,-0.364022705,-14.36006958,train
1251,1.04,25419337,42180,1560996.342,1.865,1.0816,26436110.48,43867.2,1623436.196,1.9396,6.46E+14,1.07E+12,3.97E+13,47407063.51,1779152400,65842825706,78665.7,2.44E+12,2911258.178,3.478225,0.405,-0.167175955,-0.229906496,0.058972165,-0.2637136,0.040331379,-0.084330271,0.6162204,-0.128462594,-0.016354088,-0.375164363,8.889781312,train
1054,5,23589897,408950,1136688.646,1.8319419,25,117949485,2044750,5683443.23,9.1597095,5.56E+14,9.65E+12,2.68E+13,43215320.73,1.67E+11,4.65E+11,749172.64,1.29E+12,2082347.558,3.356011125,2,-0.153243899,-0.235405996,-0.01290235,-0.270516989,-0.043954041,-0.104483792,0.594692225,-0.105948426,-0.01054359,-0.383066508,21.01289413,train
199,2901.6,11209057,13313,8182319.993,81.58778,8419282.56,32524199791,38629000.8,23741819692,236735.1024,1.26E+14,1.49E+11,9.17E+13,914522076.5,177235969,1.09E+11,1086178.115,6.70E+13,667577323.5,6656.565845,113.4,-0.039859703,-0.373642322,0.225071751,-0.437390319,0.191979118,0.030005171,0.681137554,-0.262840152,-0.040047158,-0.400088392,620.161611,train
643,0.028,90139928,363252,7106325.304,4.62258,0.000784,2523917.984,10171.056,198977.1085,0.12943224,8.13E+15,3.27E+13,6.41E+14,416679028.4,1.32E+11,2.58E+12,1679161.43,5.05E+13,32849557.22,21.36824586,0.307,-0.210337383,-0.269679914,-0.046430906,-0.300381123,-0.04816011,-0.130698153,0.607217085,-0.098725643,-0.009650026,-0.366437609,14.17323387,train
1431,1.3,38040196,144100,27334315.22,140.0524,1.69,49452254.8,187330,35534609.79,182.06812,1.45E+15,5.48E+12,1.04E+15,5327620746,20764810000,3.94E+12,20181550.84,7.47E+14,3828236449,19614.67475,1.093,-0.268841529,-0.324537259,0.021231179,-0.30422029,-0.000562785,-0.127673813,0.648551334,-0.113100662,-0.016618697,-0.326693821,97.81313868,train
1350,0,3041435,14432,710009.2894,15.60286,0,0,0,0,0,9.25E+12,43893989920,2.16E+12,47455084.5,208282624,10246854065,225180.4755,5.04E+11,11078175.54,243.4492402,0,-0.158030235,-0.221904499,0.077191925,-0.255403267,0.053423951,-0.075998764,0.616986451,-0.132918542,-0.017405284,-0.376913181,2.782971367,train
271,0.036,179537523,2285309,37156491.8,318.97716,0.001296,6463350.828,82271.124,1337633.705,11.48317776,3.22E+16,4.10E+14,6.67E+15,57268369200,5.22E+12,8.49E+13,728961374.5,1.38E+15,11852072230,101746.4286,0,-0.522001237,-0.412150106,-0.401806876,-0.432450588,-0.435903171,-0.351043617,0.602193591,0.054921835,0.013462,-0.259666011,111.8996584,train
357,0.283,12856171,51000,375163.6348,0.64116,0.080089,3638296.393,14433,106171.3086,0.18144828,1.65E+14,6.56E+11,4.82E+12,8242862.598,2601000000,19133345375,32699.16,1.41E+11,240539.9161,0.411086146,0.045,-0.154970363,-0.22279532,0.064053268,-0.258434759,0.041445222,-0.079068183,0.613258362,-0.130017315,-0.016427467,-0.379290827,6.081062725,train
724,3.49,27224480,148610.62,4193204.359,9.24908,12.1801,95013435.2,518651.0638,14634283.21,32.2792892,7.41E+14,4.05E+12,1.14E+14,251801393.5,22085116377,6.23E+11,1374511.513,1.76E+13,38783282.57,85.54548085,2.236,-0.170241029,-0.240762163,0.034840208,-0.270126168,0.012508388,-0.093183334,0.613039891,-0.121347484,-0.014752986,-0.373886825,2.572766511,train
1744,23,62276270,173250,36058291.5,323.682,529,1432354210,3984750,829340704.5,7444.686,3.88E+15,1.08E+13,2.25E+15,20157707626,30015562500,6.25E+12,56077906.5,1.30E+15,11671419909,104770.0371,4,-0.377857693,-0.372470071,0.002705932,-0.326476531,0.019481882,-0.165562788,0.674658347,-0.101831336,-0.017042636,-0.286167133,358.4168295,train
1130,0,3393408,396510,130757.5141,0.5394,0,0,0,0,0,1.15E+13,1.35E+12,4.44E+11,1830404.275,1.57E+11,51846661916,213877.494,17097527494,70530.60311,0.29095236,0,-0.136813418,-0.226791127,0.000613364,-0.26196469,-0.038002603,-0.09535417,0.592560127,-0.109722998,-0.011168279,-0.387425901,22.75500366,train
1430,1.11,38063164,145290,28152070.41,138.99474,1.2321,42250112.04,161271.9,31248798.16,154.2841614,1.45E+15,5.53E+12,1.07E+15,5290579584,21109184100,4.09E+12,20194545.77,7.93E+14,3912989707,19319.53775,0.19,-0.268870786,-0.326908729,0.02038751,-0.30526121,-0.002548532,-0.127904961,0.648919715,-0.113078998,-0.016632128,-0.326219804,100.0307204,train
1378,0.752,3391673,22244,1462362.179,4.858393,0.565504,2550538.096,16727.488,1099696.359,3.653511536,1.15E+13,75444374212,4.96E+12,16478080.36,494795536,32528784310,108070.0939,2.14E+12,7104730.174,23.60398254,0.08,-0.152872081,-0.223226739,0.074634562,-0.256540225,0.048088699,-0.075147584,0.615681682,-0.132970598,-0.017248815,-0.378396763,4.21671307,train
53,0.3,90407,90,22448.29254,0.288765,0.09,27122.1,27,6734.487762,0.0866295,8173425649,8136630,2029482784,26106.37736,8100,2020346.329,25.98885,503925838,6482.281195,0.083385225,0,-0.147239722,-0.217157323,0.08137447,-0.253200986,0.05520941,-0.071190983,0.614858456,-0.135138709,-0.017573544,-0.380749334,5.891867192,train
1416,2.02,98871558,124400,33144496.23,64.10322,4.0804,199720547.2,251288,66951882.38,129.4885044,9.78E+15,1.23E+13,3.28E+15,6337985234,15475360000,4.12E+12,7974440.568,1.10E+15,2124668934,4109.222814,1.027,-0.276383773,-0.352740416,-0.017628214,-0.331005641,-0.026556058,-0.139453653,0.648423488,-0.109894307,-0.014996665,-0.326426321,115.9151486,train
652,0.114,817864,4280,130518.0067,0.700383,0.012996,93236.496,487.92,14879.05276,0.079843662,6.69E+11,3500457920,1.07E+11,572818.0419,18318400,558617068.7,2997.63924,17034950073,91412.59309,0.490536347,-0.074,-0.147943271,-0.217793972,0.080086214,-0.253625353,0.05403807,-0.071825785,0.6148136,-0.134733797,-0.017493495,-0.380535574,5.675943413,train
1478,2.287,2459202,676,333970.4415,34.035986,5.230369,5624194.974,1546.012,763790.3997,77.84029998,6.05E+12,1662420552,8.21E+11,83701364.84,456976,225764018.5,23008.32654,1.12E+11,11367013.27,1158.448343,1.68,-0.167880401,-0.222483392,0.081472544,-0.25486678,0.061193819,-0.077799202,0.620105488,-0.132966006,-0.017771223,-0.373444128,2.3411431,train
1177,0,2468765,1142714.322,937731.9592,2.692512483,0,0,0,0,0,6.09E+12,2.82E+12,2.32E+12,6647180.58,1.31E+12,1.07E+12,3076772.576,8.79E+11,2524855.006,7.249623471,0.2,-0.165327174,-0.252021925,-0.11813568,-0.27824151,-0.215078113,-0.151990321,0.567106145,-0.05620182,-0.001751078,-0.374234269,99.38788536,train
