,code,Country,PV_cum_capacity MW last year,PV_added_capacity_MW,total_population,agri_land_area,tertiary,electricity net consumption (billion kWh),Code,PV_capacity_additions_MW,Predicted_PV_capacity_additions_MW,set,residual
632,SWZ,Eswatini,0.115,0.037,1036095,12240,50552.93956,1.32916,124,0.037,-131.8781368,test,131.9151368
633,SWZ,Eswatini,0.617,0.118,1072029,12220,82832.99965,1.4711453,124,,,,
634,SWZ,Eswatini,0.761,0.017,1086843,12220,73339.73189,1.52214864,124,,,,
635,ETH,Ethiopia,0,0,68159422,306054,1001384.588,1.83396,43,,,,
636,ETH,Ethiopia,0,0,70142090,304980,1156748.287,1.86274,43,,,,
637,ETH,Ethiopia,0,0,72170581,316070,1666620.735,2.09004,43,0,-595.3337349,test,595.3337349
638,ETH,Ethiopia,0,0,74239508,331010,1929804.105,2.30792,43,,,,
639,ETH,Ethiopia,0,0,76346310,335910,2145361.847,2.58428,43,,,,
640,ETH,Ethiopia,0.001,0,82916236,345130,3008109.925,3.38708,43,0,-617.4848021,test,617.4848021
641,ETH,Ethiopia,0.001,0.027,85233923,349850,4578945.357,3.58076,43,0.027,-572.4015238,test,572.4285238
642,ETH,Ethiopia,0.028,0,87639962,356830,6558256.149,4.00354,43,,,,
643,ETH,Ethiopia,0.028,0.307,90139928,363252,7106325.304,4.62258,43,,,,
644,ETH,Ethiopia,0.335,0.813,92726982,364880,7625496.452,5.48238,43,,,,
645,ETH,Ethiopia,1.148,2.196,95385793,366990,8166435.179,6.36362,43,,,,
646,ETH,Ethiopia,3.344,5.787,98094264,369100,7950853.976,6.56192,43,5.787,-524.9377679,test,530.7247679
647,ETH,Ethiopia,9.131,0.759,100835453,371210,9664785.869,7.60286,43,,,,
648,ETH,Ethiopia,9.89,4.15,103603461,373320,10545879.19,8.56986,43,4.15,-457.8287894,test,461.9787894
649,ETH,Ethiopia,14.04,-1.546,106399926,375401,11159404.77,8.76405,43,,,,
650,ETH,Ethiopia,12.494,-0.148,109224410,379030,11388359.5,8.83892,43,-0.148,-461.2225172,test,461.0745172
651,FJI,Fiji,0.074,0.04,816078,4280,128809.3423,0.672483,45,,,,
652,FJI,Fiji,0.114,-0.074,817864,4280,130518.0067,0.700383,45,,,,
653,FJI,Fiji,0.04,0.073,821606,4280,132580.0144,0.732003,45,,,,
654,FIN,Finland,2,1,5188008,22220,4374319.34,78.16886,44,,,,
655,FIN,Finland,3,0,5200598,22360,4412186.359,80.51898,44,0,60.50477983,test,-60.50477983
656,FIN,Finland,3,0,5213014,22460,4532401.712,81.70888,44,,,,
657,FIN,Finland,3,1,5228172,22530,4680127.37,83.97366,44,,,,
658,FIN,Finland,4,0,5246096,22738,4809595.613,81.83886,44,0,76.47810903,test,-76.47810903
659,FIN,Finland,4,1,5266268,23008,4905920.864,87.1887,44,,,,
660,FIN,Finland,5,0,5288720,22949,4958654.355,87.4772,44,0,85.77300976,test,-85.77300976
661,FIN,Finland,5,1,5313399,22964,5031355.34,83.8803,44,1,86.05150947,test,-85.05150947
662,FIN,Finland,6,0,5338871,22965,4873890.414,78.51744,44,,,,
663,FIN,Finland,6,1,5363352,22919,5011934.842,85.07358,44,,,,
664,FIN,Finland,7,0,5388272,22866,5114543.984,81.80946,44,0,87.75101289,test,-87.75101289
665,FIN,Finland,7,1,5413971,22851,5028352.786,82.44446,44,,,,
666,FIN,Finland,8,1,5438972,22585,4949148.32,81.74342,44,,,,
667,FIN,Finland,9,2,5461512,22671,4854282.552,80.8765,44,2,76.97549533,test,-74.97549533
668,FIN,Finland,11,6,5479531,22734,4804445.691,80.31236,44,,,,
669,FIN,Finland,17,22,5495303,22750,4779733.398,82.91018,44,,,,
670,FIN,Finland,39,43,5508214,22700,4858125.231,83.08312,44,,,,
671,FIN,Finland,82,58,5515525,22720,4978409.767,84.97532,44,58,94.70091676,test,-36.70091676
672,FRA,France,7,0,61357432,297133,30953160.74,420.4527,46,,,,
673,FRA,France,7,1,61805266,296107,31058190.62,418.21038,46,,,,
674,FRA,France,8,1,62244880,295346,32564640.46,435.4392,46,,,,
675,FRA,France,9,2,62704901,294584,33520554.07,446.95728,46,,,,
676,FRA,France,11,2,63179356,293904,34042510.26,452.11806,46,2,1015.177917,test,-1013.177917
677,FRA,France,13,2,63621376,293127,34276283.29,447.83318,46,,,,
678,FRA,France,15,11,64016227,292061,33895017.58,450.01918,46,,,,
679,FRA,France,26,54,64374979,291101,33781105.68,462.7735,46,,,,
680,FRA,France,80,197,64707035,290199,34147909.46,446.83736,46,,,,
681,FRA,France,277,767,65027505,289263,35688214.19,474.02624,46,,,,
682,FRA,France,1044,1959.574,65342789,288786,36347402.48,451.02056,46,,,,
683,FRA,France,3003.574,1355.18,65659814,288448,38022949.46,462.31622,46,,,,
684,FRA,France,4358.754,918.535,65998685,287737,39499393.73,463.9011,46,,,,
685,FRA,France,5277.289,757.129,66312067,287665,40788870.03,441.5817,46,757.129,2014.198487,test,-1257.069487
686,FRA,France,6034.418,1103.099,66548272,287269,41782951.89,450.83476,46,,,,
687,FRA,France,7137.517,564.564,66724104,287180.21,43188962.11,457.72878,46,,,,
688,FRA,France,7702.081,908.356,66918020,286974.99,44033549.99,455.22826,46,,,,
689,FRA,France,8610.437,1080.576,67101930,286601,45323004.22,449.9569,46,1080.576,2673.220009,test,-1592.644009
690,GAB,Gabon,0,0,1258008,20720.59,101600.376,1.09906,47,,,,
691,GAB,Gabon,0.1,0,1319946,20821.77,109632.8611,1.19682,47,0,-133.8444137,test,133.8444137
692,GEO,Georgia,0,0,4014373,30030,1640448.633,6.2263,49,,,,
693,GEO,Georgia,0,0,3978515,30040,1741243.962,6.3986,49,,,,
694,GEO,Georgia,0,0,3951736,30060,1811993.453,6.81196,49,,,,
695,GEO,Georgia,0,0,3927340,24920,1798087.518,7.0135,49,0,-82.1507796,test,82.1507796
696,GEO,Georgia,0,0,3902469,25200,2005061.669,7.35514,49,,,,
697,GEO,Georgia,0,0,3880347,25180,1658087.058,6.69368,49,,,,
698,GEO,Georgia,0,0,3860158,25170,1613954.053,6.90516,49,,,,
699,GEO,Georgia,0,0,3848449,25140,1495900.16,7.09154,49,0,-93.34021893,test,93.34021893
700,GEO,Georgia,0,0,3814419,24980,1101669.072,6.84924,49,0,-108.4674894,test,108.4674894
701,GEO,Georgia,0,0,3786695,24600,1233845.707,7.62158,49,,,,
702,GEO,Georgia,0,0,3756441,24424,1306696.768,8.38176,49,,,,
703,GEO,Georgia,0,0,3728874,24350,1202283.349,8.46768,49,,,,
704,GEO,Georgia,0,0,3717668,24861,1409516.7,9.09772,49,,,,
705,GEO,Georgia,0,0,3719414,24160,1572602.388,9.81484,49,,,,
706,GEO,Georgia,0,0,3725276,24181,1731550.332,9.93326,49,,,,
707,GEO,Georgia,0,0.25,3727505,23940,1931967.758,10.48284,49,,,,
708,GEO,Georgia,0.25,0,3728004,23848,2117926.765,11.21202,49,,,,
709,GEO,Georgia,0.25,0.012,3726549,23718,2248392.835,11.9561,49,0.012,-59.88515808,test,59.89715808
710,DEU,Germany,34075,2633,80645605,166970,49505789.17,546.23282,34,,,,
711,DEU,Germany,36708,1190,80982500,167250,53046700.88,534.9686,34,,,,
712,DEU,Germany,37898,1324,81686611,167310,55340123.75,539.90184,34,,,,
713,DEU,Germany,39222,1455,82348669,166570,57298689.16,540.09184,34,,,,
714,DEU,Germany,40677,1614,82657002,166870,58063775.47,540.89726,34,,,,
715,DEU,Germany,42291,2865,82905782,166450,58318118.87,535.3849,34,,,,
716,GHA,Ghana,0,0,21814648,143582.3,1280255.913,5.18446,50,,,,
717,GHA,Ghana,0,0,22379057,144487.98,1173152.662,6.3464,50,0,-254.6342445,test,254.6342445
718,GHA,Ghana,0,0,22963946,145393.66,1479994.166,5.31894,50,,,,
719,GHA,Ghana,0,0,23563832,146299.34,1998121.159,5.98232,50,,,,
720,GHA,Ghana,0,0,24170943,147205.02,2126438.628,6.109,50,,,,
721,GHA,Ghana,0,0,25387713,148235.68,2987466.179,7.66866,50,,,,
722,GHA,Ghana,0,0,25996454,148360.66,3104452.26,8.63182,50,,,,
723,GHA,Ghana,0,3.49,26607641,148485.64,3680171.935,9.2709,50,,,,
724,GHA,Ghana,3.49,2.236,27224480,148610.62,4193204.359,9.24908,50,,,,
725,GHA,Ghana,5.726,25.659,27849203,148735.6,4369737.7,8.40528,50,,,,
726,GHA,Ghana,31.385,6.49,28481947,148317.6,4424949.652,10.09004,50,,,,
727,GHA,Ghana,37.875,9.268,29121464,147899.6,4663257.944,10.908268,50,,,,
728,GHA,Ghana,47.143,33.711,29767108,147827.4,4670986.004,11.309867,50,,,,
729,GRC,Greece,0,1,10862132,84380,6303640.642,47.33954,52,,,,
730,GRC,Greece,1,0,10902022,83430,7078460.839,49.5354,52,0,90.30579618,test,-90.30579618
731,GRC,Greece,1,0,10928070,82520,7650203.441,51.67068,52,,,,
732,GRC,Greece,1,0,10955141,80800,8350276.9,52.99664,52,,,,
733,GRC,Greece,1,0,10987314,80050,9373505.313,54.13574,52,,,,
734,GRC,Greece,1,4,11020362,78630,9929163.544,55.8125,52,,,,
735,GRC,Greece,5,4,11048473,77530,9655817.665,58.35748,52,,,,
736,GRC,Greece,46,156,11121341,74890,11543538.23,56.44704,52,156,274.8284489,test,-118.8284489
737,GRC,Greece,202,410,11104899,73960,12122025.97,56.40004,52,,,,
738,GRC,Greece,612,924,11045011,72830,12562661.85,57.6304,52,,,,
739,GRC,Greece,1536,1043,10965211,71530,12760964.24,52.5202,52,1043,537.0788388,test,505.9211612
740,GRC,Greece,2579,17,10892413,62010,13332531.4,52.66104,52,17,713.4978324,test,-696.4978324
741,GRC,Greece,2604,0,10775971,61360,14174805.25,56.88704,52,0,753.335956,test,-753.335956
742,GRC,Greece,2604,1.53,10754679,61020,14691167.87,57.80672,52,,,,
743,GRC,Greece,2605.53,46.04,10732882,61036,15332140.41,51.35728,52,,,,
744,GRD,Grenada,0.069,0.043,105787,80,68262.51772,0.177489,53,,,,
745,GRD,Grenada,0.698,0.325,109603,80,104803.1107,0.177538,53,,,,
746,GRD,Grenada,1.023,1.163,110263,80,106310.4174,0.187513,53,1.163,-121.204199,test,122.367199
747,GRD,Grenada,2.186,0.097,110874,80,111091.7774,0.192285,53,0.097,-120.8516765,test,120.9486765
748,GRD,Grenada,2.283,0.372,111449,80,116533.1719,0.198495,53,,,,
749,GTM,Guatemala,0.113,0.044,12147518,45250,1116478.378,4.38308,54,,,,
750,GTM,Guatemala,0.28,0.028,13477017,44140,2334015.716,7.71223,54,,,,
751,GTM,Guatemala,1.525,1.035,15043981,37207,2947469.413,8.63508,54,,,,
752,GTM,Guatemala,2.56,7.874,15306316,37938,2782822.882,8.94866,54,,,,
753,GTM,Guatemala,10.434,82.874,15567419,38560,3391096.16,9.50276,54,,,,
754,GIN,Guinea,0,0,8925729,139300,204919.5651,0.87606,51,,,,
755,GIN,Guinea,0,0,9109585,141210,280211.7446,0.81933,51,,,,
756,GIN,Guinea,0,0,9307421,141300,496497.8783,0.78399,51,,,,
757,GIN,Guinea,0,0,9518159,141800,787765.6855,0.87606,51,0,-192.550477,test,192.550477
758,GIN,Guinea,0,0,9738796,142400,918919.7139,0.89931,51,,,,
759,GIN,Guinea,0,0.6,9964470,142500,953493.1265,0.895497,51,,,,
760,GIN,Guinea,0.6,0,10192168,143000,1110971.836,0.855507,51,,,,
761,GIN,Guinea,0.6,0,10420459,143000,1153115.47,0.790407,51,,,,
762,GIN,Guinea,0.6,0.02,10652032,144000,1120771.692,0.657417,51,,,,
763,GIN,Guinea,0.62,2.791,10892821,145000,1203468.3,0.59892,51,2.791,-186.0163383,test,188.8073383
764,GIN,Guinea,3.411,0,11150970,145000,1288975.186,0.64728,51,,,,
765,GIN,Guinea,3.411,9.902,11432096,145000,1070149.355,1.02767,51,9.902,-193.8244046,test,203.7264046
766,GIN,Guinea,13.313,0.006,11738434,145000,1096640.888,1.4602412,51,0.006,-192.9825881,test,192.9885881
767,GIN,Guinea,13.319,0,12067516,145000,1107886.046,1.510953,51,,,,
768,GIN,Guinea,13.319,0.044,12414292,145000,983343.5285,1.207224,51,0.044,-201.7183091,test,201.7623091
769,GUY,Guyana,0.011,0.006,745142,11341.03,56963.42316,0.677,55,,,,
770,GUY,Guyana,0.017,0,745737,11385.44,84024.50062,0.699,55,,,,
771,GUY,Guyana,0.017,0.001,746156,11429.85,89717.72044,0.4122,55,,,,
772,GUY,Guyana,0.018,0.008,746335,11474.26,90623.57736,0.4383,55,,,,
773,GUY,Guyana,0.026,0,746477,11518.67,90796.23366,0.4794,55,0,-128.8983254,test,128.8983254
774,GUY,Guyana,0.026,0.042,746815,11563.08,86462.73,0.4584,55,,,,
775,GUY,Guyana,0.068,0.021,747718,11607.49,82149.60521,0.4525,55,,,,
776,GUY,Guyana,0.089,0.084,749430,11651.9,87679.04177,0.573248,55,,,,
777,GUY,Guyana,0.173,0.758,752029,11768.8,87541.59299,0.605333,55,,,,
778,GUY,Guyana,0.931,0.052,755388,11885.7,87796.86089,0.662406,55,0.052,-128.9201427,test,128.9721427
779,HND,Honduras,1.975,0.153,7106323,31530,1139329.726,3.58846,56,0.153,-131.1373896,test,131.2903896
780,HND,Honduras,2.128,0.248,7282953,31400,1169684.442,3.75331,56,,,,
781,HND,Honduras,3.228,0,7980955,31840,1413549.294,4.96,56,,,,
782,HND,Honduras,3.512,0.216,8317467,32600,1622742.749,4.90978,56,,,,
783,HND,Honduras,4.479,0.677,8640692,33200,1657785.933,5.24374,56,0.677,-119.6522366,test,120.3292366
784,HND,Honduras,5.156,0,8798524,33200,1728427.79,5.40956,56,,,,
785,HND,Honduras,5.156,0,8955579,33200,1784049.904,5.52978,56,,,,
786,HND,Honduras,5.156,388,9112904,33200,1858624.091,5.96974,56,,,,
787,HND,Honduras,393.156,21,9270794,33200,1939874.672,5.76512,56,,,,
788,HND,Honduras,414.156,39.63,9429016,33500,2295114.949,6.15734,56,,,,
789,HND,Honduras,453.786,59.9,9587523,33560,2508500.688,6.68304,56,,,,
790,HUN,Hungary,0,0,10187576,58650,4044269.162,32.88344,58,0,-26.6305781,test,26.6305781
791,HUN,Hungary,0,0,10158608,58490,4525729.928,33.99772,58,0,-7.079616713,test,7.079616713
792,HUN,Hungary,0,0,10129552,58650,5291235.307,34.92322,58,,,,
793,HUN,Hungary,0,0,10107146,58640,6070018.52,35.34814,58,,,,
794,HUN,Hungary,0,0,10087065,58630,6555797.272,36.0282,58,,,,
795,HUN,Hungary,0,0,10071370,58090,6802622.16,36.90062,58,,,,
796,HUN,Hungary,0,0.4,10055780,58070,6866587.439,37.77576,58,,,,
797,HUN,Hungary,0.4,0.6,10038188,57900,6673772.943,37.72184,58,,,,
798,HUN,Hungary,1,0,10022650,57830,6475422.414,35.6388,58,,,,
799,HUN,Hungary,1,1,10000023,53430,6372253.578,36.55172,58,,,,
800,HUN,Hungary,2,2,9971727,53370,6241626.136,36.84454,58,,,,
801,HUN,Hungary,4,8,9920362,53380,6097370.006,36.91632,58,,,,
802,HUN,Hungary,12,23,9893082,52570,5645489.371,36.93981,58,23,43.14032689,test,-20.14032689
803,HUN,Hungary,35,54,9866468,52640,5132129.084,37.6572,58,,,,
804,HUN,Hungary,89,83,9843028,52640,4819357.064,38.80442,58,83,23.91767876,test,59.08232124
805,HUN,Hungary,172,63,9814023,52820,4714544.801,39.432,58,,,,
806,HUN,Hungary,235,109,9787966,53030,4747200.848,40.64074,58,,,,
807,HUN,Hungary,344,384,9775564,52960,4917747.036,41.39752,58,,,,
808,ISL,Iceland,0,0,284968,18890,137723.7243,7.61376,63,,,,
809,ISL,Iceland,0,0,287523,18870,156929.247,7.95064,63,,,,
810,ISL,Iceland,0,0,289521,18850,180639.329,7.93864,63,,,,
811,ISL,Iceland,0,0,292074,18840,199230.6252,8.16976,63,0,-118.8686701,test,118.8686701
812,ISL,Iceland,0,0,296734,18820,207359.7259,8.2347,63,,,,
813,ISL,Iceland,0,0,303782,18810,219101.5623,9.44376,63,,,,
814,ISL,Iceland,0,0,311566,18760,221580.7559,11.39788,63,,,,
815,ISL,Iceland,0,0,317414,18760,234077.3263,15.76688,63,,,,
816,ISL,Iceland,0,0,318499,18750,237011.1067,16.20288,63,,,,
817,ISL,Iceland,0,0,318041,18740,250674.9653,16.27788,63,,,,
818,ISL,Iceland,0,0,319014,18732,259903.0949,16.58288,63,,,,
819,ISL,Iceland,0,0.64,320716,18722,262845.642,16.93982,63,,,,
820,ISL,Iceland,0.64,0.28,323764,18722,259972.3003,17.6257,63,,,,
821,ISL,Iceland,0.92,0.219,327386,18722,266616.5473,17.30582,63,,,,
822,ISL,Iceland,1.139,1.4,330815,18720,250645.491,17.98276,63,,,,
823,ISL,Iceland,2.539,0.988,335439,18720,246884.5832,17.68282,63,,,,
824,ISL,Iceland,3.527,0.806,343400,18720,246715.7604,18.48088,63,,,,
825,ISL,Iceland,4.333,0.942,352721,18720,257850.5095,19.140706,63,,,,
826,IND,India,1.084,4.451,1075000094,1804870,104215883.8,391.979982,60,,,,
827,IND,India,5.535,1.17,1093317187,1805600,111260551.2,414.964,60,,,,
828,IND,India,6.705,1.18,1111523146,1802490,118103447.2,442.127,60,,,,
829,IND,India,7.885,-0.075,1129623466,1803750,123504109.9,470.993,60,,,,
830,IND,India,7.81,3.757,1147609924,1801260,122560606.4,496.732,60,,,,
831,IND,India,11.567,-1.964,1165486291,1799060,133871946.5,548.192,60,-1.964,-2328.280347,test,2326.316347
832,IND,India,9.603,15.496,1183209471,1796200,155316125.4,593.32,60,,,,
833,IND,India,25.099,2.624,1200669762,1797570,180667297.4,629.04,60,,,,
834,IND,India,27.723,11.639,1217726217,1800680,195212832.2,680.088,60,11.639,-194.9536949,test,206.5926949
835,IND,India,39.362,26,1234281163,1795730,220120214.9,727.51078,60,,,,
836,IND,India,65.362,497.953,1250287939,1796700,284623677.6,803.24132,60,,,,
837,IND,India,563.315,415.267,1265780243,1796420,307179303.6,846.10418,60,,,,
838,IND,India,978.582,467.245,1280842119,1796980,304774208.9,935.58691,60,,,,
839,IND,India,1445.827,1998.181,1295600768,1797210,329498882.1,1029.776,60,,,,
840,IND,India,3444.008,1920.976,1310152392,1796740,350714557,1084.231,60,1920.976,5998.792318,test,-4077.816318
841,IND,India,5364.984,4285.537,1324517250,1796740,355357644.6,1150.809,60,4285.537,6411.202272,test,-2125.665272
842,IND,India,9650.521,8272.735,1338676779,1796740,367361410.5,1215.71,60,,,,
843,IND,India,17923.256,9201.342,1352642283,1796740,379558873.5,1265.005,60,,,,
844,IDN,Indonesia,0.341,0.272,214427419,477000,30413548.76,82.9794,59,0.272,-359.7410115,test,360.0130115
845,IDN,Indonesia,0.613,0.324,217357790,481810,32176450.96,85.0239,59,,,,
846,IDN,Indonesia,0.937,0.367,220309473,510060,35278619.22,88.86252,59,,,,
847,IDN,Indonesia,1.304,0.029,223285666,533660,37054433.61,99.59422,59,,,,
848,IDN,Indonesia,1.333,0.053,226289468,518460,38981301.02,106.775,59,0.053,-98.26105405,test,98.31405405
849,IDN,Indonesia,1.386,0.83,229318262,515000,39626608.4,111.956,59,,,,
850,IDN,Indonesia,2.216,3.486,232374239,530000,41350832.01,120.61502,59,,,,
851,IDN,Indonesia,5.702,3.802,235469755,540000,48667381.28,127.3824,59,,,,
852,IDN,Indonesia,9.504,3.932,238620554,556000,54856766.65,133.47336,59,3.932,446.547229,test,-442.615229
853,IDN,Indonesia,13.436,1.145,241834226,556000,58224636.08,145.0577,59,,,,
854,IDN,Indonesia,14.581,2.408,245115988,565000,64473347.99,156.93924,59,,,,
855,IDN,Indonesia,16.989,9.434,248451714,565000,75601374.17,171.40571,59,,,,
856,IDN,Indonesia,26.423,11.954,251805314,570000,78220070.64,183.78439,59,,,,
857,IDN,Indonesia,38.377,3.271,255128076,570000,78823756.98,194.20845,59,,,,
858,IDN,Indonesia,41.648,36.913,258383257,573000,85914295.84,199.25963,59,,,,
859,IDN,Indonesia,78.561,9.859,261556386,602000,92688675.13,212.71404,59,,,,
860,IDN,Indonesia,88.42,9.083,264650969,623000,96450560.78,220.95999,59,,,,
861,IDN,Indonesia,97.503,-28.44,267670549,623000,97193957.36,249.04227,59,-28.44,1971.355635,test,-1999.795635
862,IRQ,Iraq,0,0,24931922,88400,3200780.194,29.53124,62,,,,
863,IRQ,Iraq,0,0,26313838,86900,4212748.155,29.68088,62,,,,
864,IRQ,Iraq,0,0,26922279,93900,4349945.476,20.997,62,,,,
865,IRL,Ireland,0,0,3866243,44100,1959210.941,20.8957,61,,,,
866,IRL,Ireland,0,0,3931947,43730,2104960.021,21.78134,61,,,,
867,IRL,Ireland,0,0,3996521,43700,2231903.853,22.36862,61,0,-60.94858525,test,60.94858525
868,IRL,Ireland,0,0,4070262,43050,2398276.085,23.11974,61,,,,
869,IRL,Ireland,0,0,4159914,43020,2448913.081,24.00382,61,,,,
870,IRL,Ireland,0,0,4273591,42600,2497537.059,25.08454,61,,,,
871,IRL,Ireland,0,0,4398942,42760,2564670.747,25.3,61,,,,
872,IRL,Ireland,0,0,4489544,46290,2425138.142,26.355,61,0,-54.64168748,test,54.64168748
873,IRL,Ireland,0,0.617,4535375,45939.2,2562667.325,24.959,61,,,,
874,IRL,Ireland,0.617,0.076,4560155,45680,2878663.425,24.96312,61,,,,
875,IRL,Ireland,0.693,0.096,4580084,45550,3105232.447,24.31148,61,,,,
876,IRL,Ireland,0.789,0.151,4599533,45330,3136755.036,24.10084,61,,,,
877,IRL,Ireland,0.94,0.077,4623816,44770,3315255.117,24.36202,61,,,,
878,IRL,Ireland,1.017,0.612,4657740,44660,3438028.452,24.53918,61,,,,
879,IRL,Ireland,1.629,0.723,4701957,44300,3631422.353,25.23004,61,,,,
880,IRL,Ireland,2.352,3.575,4755335,44610,3688101.659,25.7689,61,,,,
881,IRL,Ireland,5.927,9.787,4807388,44890,3739216.036,26.31708,61,,,,
882,IRL,Ireland,15.714,8.517,4867316,45160,3761602.114,27.147377,61,,,,
883,ISR,Israel,0,0,6439000,5610,3370682.534,38.57514,64,,,,
884,ISR,Israel,0,0,6570000,5630,3772714.18,39.99492,64,,,,
885,ISR,Israel,0,0,6689700,5510,3839984.11,41.31412,64,,,,
886,ISR,Israel,0,0,6809000,5135,3890002.812,41.6006,64,,,,
887,ISR,Israel,0,1,6930100,5145,4070952.875,42.63222,64,,,,
888,ISR,Israel,1,0.3,7053700,5088,4114624.34,44.30702,64,,,,
889,ISR,Israel,1.3,0.5,7180100,5181,4395283.983,47.05792,64,,,,
890,ISR,Israel,1.8,1.2,7308800,5156,4416268.46,48.516,64,1.2,31.10787182,test,-29.90787182
891,ISR,Israel,3,21.5,7485600,5226,4727097.405,45.91754,64,,,,
892,ISR,Israel,24.5,45.4,7623600,5045,5025945.196,49.47366,64,,,,
893,ISR,Israel,69.9,119.8,7765800,5170,5170907.035,50.17912,64,119.8,68.37339365,test,51.42660635
894,ISR,Israel,189.7,47,7910500,5262,5424595.561,53.08186,64,,,,
895,ISR,Israel,236.7,183.3,8059500,5203,5403398.164,50.43494,64,,,,
896,ISR,Israel,420,250,8215700,5377,5499796.627,50.63748,64,,,,
897,ISR,Israel,670,95.75,8380100,5339,5487867.095,52.77628,64,,,,
898,ISR,Israel,765.75,100.25,8546000,5320,5546371.083,55.01532,64,100.25,182.0143436,test,-81.76434361
899,ISR,Israel,866,103,8713300,6230,5520284.252,55.45194,64,,,,
900,ISR,Israel,969,101,8882800,6233,5460867.541,56.339606,64,,,,
901,ITA,Italy,19,1,56974100,155020,30126372.45,285.09274,65,,,,
902,ITA,Italy,20,2,57059007,152730,31697298.79,291.38324,65,,,,
903,ITA,Italy,22,4,57313203,149070,33629793.86,295.85976,65,,,,
904,ITA,Italy,26,5,57685327,148830,35905067.1,303.0186,65,5,1065.582027,test,-1060.582027
905,ITA,Italy,31,3,57969484,147360,37354625.83,307.7997,65,,,,
906,ITA,Italy,34,11,58143979,142030,38437707.29,314.79448,65,,,,
907,ITA,Italy,45,65,58438310,141620,38968399.64,315.7456,65,,,,
908,ITA,Italy,110,373,58826731,144572,39027769.58,315.52306,65,,,,
909,ITA,Italy,483,781,59095365,139824,39327949.17,297.9557,65,,,,
910,ITA,Italy,1264,2328,59277417,143278,38989305.87,307.42484,65,,,,
911,ITA,Italy,3592,9539,59379449,138526,38931018.2,311.46645,65,,,,
912,ITA,Italy,13131,3654,59539717,137290,38184935.69,305.92377,65,,,,
913,ITA,Italy,16785,1400,60233948,136300,37523437.61,297.00426,65,,,,
914,ITA,Italy,18185,409,60789140,131620,37508571.79,291.44911,65,,,,
915,ITA,Italy,18594,307,60730582,129450,37008889.18,296.75771,65,307,3781.338576,test,-3474.338576
916,ITA,Italy,18901,382,60627498,128120,36944777.52,294.20176,65,,,,
917,ITA,Italy,19283,399.293,60536709,128265.7,37492199.17,300.50281,65,,,,
918,ITA,Italy,19682.293,425.296,60421760,124050,38846127.34,302.197855,65,,,,
919,JAM,Jamaica,0,0.1,2674706,4790,471436.7267,5.70034,66,,,,
920,JAM,Jamaica,0.1,0,2692843,4740,501114.6777,5.90646,66,,,,
921,JAM,Jamaica,0.1,0,2709438,4740,565829.8025,6.10512,66,,,,
922,JAM,Jamaica,0.1,0.1,2725017,4720,575001.2068,6.0641,66,,,,
923,JAM,Jamaica,0.2,0,2740000,4670,522255.4828,6.13496,66,,,,
924,JAM,Jamaica,0.2,0,2754414,4670,517959.8381,6.0981,66,,,,
925,JAM,Jamaica,0.4,0.2,2781869,4490,655058.3912,2.988,66,,,,
926,JAM,Jamaica,0.6,0.1,2795839,4490,654609.8922,3.072,66,,,,
927,JAM,Jamaica,0.7,0.3,2810464,4440,753642.5005,3.06972,66,,,,
928,JAM,Jamaica,1,0.5,2825932,4440,739753.8151,3.0539,66,,,,
929,JAM,Jamaica,1.5,0.3,2842128,4440,817365.608,2.89162,66,,,,
930,JAM,Jamaica,1.8,0.3,2858710,4440,777782.1188,2.82336,66,,,,
931,JAM,Jamaica,4.1,2.4,2891024,4440,784352.4323,2.78772,66,2.4,-111.3375092,test,113.7375092
932,JPN,Japan,34150,7890,126994511,44710,80748746.52,947.17528,68,,,,
933,JPN,Japan,42040,7460,126785797,44440,80898265.69,945.85294,68,,,,
934,JPN,Japan,49500,6662,126529100,44200,81110016.49,935.11162,68,,,,
935,JOR,Jordan,0,0,5317514,10250,1575055.096,6.96774,67,,,,
936,JOR,Jordan,0,0,5434036,10050,1800655.214,7.36036,67,,,,
937,JOR,Jordan,0,0,5580241,10370,2086222.816,8.1247,67,,,,
938,JOR,Jordan,0,0,5765639,10130,2153282.207,8.52366,67,0,-74.71838562,test,74.71838562
939,JOR,Jordan,0,0,5991547,10180,2221225.761,9.3944,67,,,,
940,JOR,Jordan,0,0,6255290,9633,2398069.88,10.38638,67,0,-66.93791822,test,66.93791822
941,JOR,Jordan,0,0,6556473,9725,2697859.433,11.28716,67,,,,
942,JOR,Jordan,0,0,6893258,10250,2876985.414,11.63882,67,,,,
943,JOR,Jordan,0,0,7261541,10023,2697655.944,12.51676,67,,,,
944,JOR,Jordan,0,0.028,7662858,10026,2784926.984,13.27514,67,,,,
945,JOR,Jordan,0.028,0.03,8089963,10449,3383766.268,14.52244,67,,,,
946,JOR,Jordan,0.221,5.321,9266573,10563,3394438.404,16.24226,67,,,,
947,JOR,Jordan,5.542,290.511,9554286,10659.6,3399790.535,16.76682,67,290.511,-44.0082055,test,334.5192055
948,JOR,Jordan,296.053,110,9785840,10070,3047350.646,17.56896,67,110,-16.26257624,test,126.2625762
949,JOR,Jordan,406.053,403,9965322,10218,3429597.59,17.31661,67,,,,
950,KAZ,Kazakhstan,0.063,0.079,15308085,2118765,8908172.71,61.32066,69,,,,
